event_id,category_id,user_id,user_name,user_past_event,review_id,rating,date,text
1424,4,124,Fandi Setiawan,"5, 4",142454124,5,6/11/2022,"Sangat bagus. Pertama kali ke Jakarta langsung ke Ancol. Terima kasih Traveloka, sangat membantu"
1648,6,112,Ani Hadiwijaya,"3, 5",164856112,5,5/14/2022,"semuanya sesuai deskripsi yang tertera... tetap menggunakan protokol kesehatan yg ketat, saya jadi merasa aman dan nyaman"
1333,3,56,Desi Putri,"1, 3",13335356,5,5/6/2022,libur lebaran mending gak usah ke seaworld... kacaauu ramee bgt gak beraturan untuk ngantrinyaa.
3165,1,120,Dewi Septiani,"5, 3",316551120,5,5/6/2022,"Puas banget, biarpun berkunjung saat peak season. Ada antrian, tapi lumayan teratur. Semua pengunjung menerapkan protokol kesehatan minimal pakai masker. Petugas sangat membantu kalau ada yg perlu ditanyakan. Recommended."
3455,4,143,Agus Putri,"3, 3",345544143,4,9/14/2022,seru bgt ke dufan. apalagi ada annual ticket. tp sayangnya toilet di dufan kacau bgt kotorrr polll
1335,3,101,Maya Hadiwijaya,"5, 4",133543101,4,6/11/2022,Banyak yang maintenance kemaren tapi tetap happy ko soalnya bikin annual pass jadi bisa sering-sering. Kayaknya sekarang dufan cepet banget ya tutupnya. Dah ga sampe malam…
116,1,148,Fajar Setiawan,"6, 4",11631148,3,2/8/2023,gak ada apa apa cm nonton tarian aj itu jg di indor jd kurang terasa feel nya
115,1,93,Hadi Putri,"5, 6",1153193,3,5/8/2022,Terlalu ribet untuk orang tua proses masuk dan jemputnya aturannya terlalu kaku untuk orang tua yang sulit naik bis dan berjalan kaki. Tidak recommended untuk yang membutuhkan kursi roda dan orang tua yang kesulitan berjalan. Agak kapok kesana lagi dengan ribetnya aturan security
1636,6,90,Dina Saputra,"1, 2",16363690,3,4/28/2022,kode untuk daftar online harusnya disertakan saat pembelian selesai dilakukan karena itu sangat membantu pembeli
1334,3,99,Maya Nugroho,"6, 1",13343399,3,9/8/2023,. C
1531,5,3,Fandi Wijaya,"6, 1",1531353,3,8/10/2023,baik
1639,6,60,Rudi Septiani,"6, 2",16393660,3,6/28/2023,"Ganti ke hp baru kok paylater ilang Daftar lagi harus telpon operator, nggak bisa otomatis"
3455,4,131,Dian Purnama,"3, 5",345524131,2,6/10/2022,"HTMnya menurut saya kemalahan dengan harga segitu seharusnya sudah termasuk shuttlenya, lalu tempat berteduh yg tidak ada jika hujan, kemarin saya kurang beruntung karena hujan dimana payung hanya sedikit. masukannya harga untuk wisatawan lokal dan turis mancanegara seharusnya dibedakan, jgn hanya yg ktpnya di bali saja yg murah."
3167,1,196,Dewi Susanto,"2, 1",316721196,2,5/6/2022,yang datang ke dufan tgl 4 mei ada 22ribu orang. 1 wahana antri 3 jam total wahana yang saya mainkan dari jam 10 siang hingga jam 6 sore ada 3 wahana saja. karena habis waktu di antri
122,2,18,Rudi Santoso,"4, 2",1222218,2,11/13/2022,"Covid masih ada, tapi tidak ada pembatasan kapasitas yang masuk. Tgl 5 Nov 2022 itu kira² ada 5 group dari PT dan organisasi lain yang berkunjung + tidak ada warning masker & tidak ada pembatasan. Masuk terowongan seaworld aja desak²an manusia'nya.. Seram..!!!"
1651,6,57,Hadi Sari,"2, 4",16512657,2,11/9/2023,nurikmah
3455,4,65,Siti Pratama,"5, 6",34552465,2,1/24/2023,Chek in pesawat engga ada
3166,1,188,Siti Setiawan,"6, 6",316621188,2,12/30/2021,Kirain ada buat bus ternyata pesawat sama sewa mobil
113,1,132,Joko Hartono,"1, 3",11321132,2,10/18/2021,"Maaf aplikasi gak jelas sistemnya. Saya sudah 2x punya pengalaman yang kurang menyenangkan dengan aplikasi ini. Status ketersediaan kamar dan real timenya beda, ternyata sudah full book. Tolong perbaiki sistemnya, terima kasih."
115,1,117,Wahyu Sari,"4, 2",11521117,2,6/14/2021,"Minta di updet pas di updet gak bisa mulu. Padahal jaringan ada, kuota ada.. Aplikasi lainnya bisa di update, aplikasi ini kok gak bisa bisa ya.. Jadi gak bisa cek tiket"
3169,1,68,Wahyu Wijaya,"4, 6",31692168,2,10/28/2023,Sekarang tidak bisa lihat alamat hotel
1640,6,50,Hadi Santoso,"5, 4",16402650,2,10/7/2023,Pada hari ini tanggal 7 Oktober saya melakukan pengajuan paylater Traveloka cepat sekali penolakan nya mohon hapus data saya jangan disalahgunakan terima kasih
1636,6,174,Maya Hermawan,"5, 1",163626174,2,8/8/2023,pengguna web sebenarnya diarahkan untuk menggunakan aplikasi walau belum tentu sering pakai. versi web sangat tdk mobile friendly
1114,1,109,Ani Sari,"4, 5",111421109,2,7/7/2023,Kecewa sekali dengan traveloka.. Tidak bisa lagi menggunakan paylater... Padahal bayar selalu lebih cepet dari yang seharusnya.. Malah level turun dan limit 0.. Sangat tidak membantu
1333,3,98,Agus Hidayat,"3, 6",13331398,1,9/22/2023,"👎👎👎👎👎 Traveloka tidak bisa dibuka dan saya hapus kemudian instal ulang, tapi malah harus daftar lagi sebagai member baru semua point traveloka saya hilang"
1424,4,163,Budi Susanto,"6, 3",142414163,1,10/11/2023,Pelayanan reschedule yang mbulet ..
1420,4,197,Dian Sari,"6, 3",142014197,1,8/15/2023,"Aplikasi gak jelas proses bertele tele di gantung dan di buat nunggu,3 jam karna proses etiket tidak muncul cari apk lain aja"
3163,1,3,Fandi Wijaya,"6, 1",3163113,1,8/15/2023,Tiket tidak bisa
1423,4,148,Fajar Setiawan,"6, 4",142314148,1,8/12/2023,Balikin uang saya!!!sdh 8 hari gak ada kejelasan..tiket pesawat sdh d transfer tp e ticket gak keluar.
1637,6,99,Maya Nugroho,"6, 1",16371699,1,8/5/2023,Sudah bayar tiket dan saldo e wallet sudah di potong tapi belum masuk di sistem sampai saat ini. Udah coba hubungi wa center dan telfon cs tapi tidak ada respon. Bahkan sudah email juga. Makasih untuk menunggunya
3169,1,29,Bambang Putri,"3, 4",31691129,1,7/22/2023,"Cs lambat memberikan informasi dan memutuskan pembicaraan secara sepihak, setelah di hubungi kembali, gak di balas lagi sampai Berjam"""
1110,1,54,Andi Kurniawan,"4, 4",11101154,1,7/9/2023,Tidak bisa login dari 1 minggu yang lalu
1333,3,198,Siti Nugroho,"5, 2",133313198,1,6/22/2023,Tidak recomended pokoknxa👎👎👎
1416,4,172,Dian Kurniawan,"1, 2",141614172,1,6/18/2023,Pesan kamar hotel dr sini..pake debit.. Tiket gagal terbit..sudah di refund duit sy kagak balik....
3165,1,136,Fandi Purnama,"5, 6",316511136,1,6/5/2023,Capek nungguin tiket argentina pas mau bayar gk bisa kontolll
1530,5,107,Citra Rahayu,"1, 5",153015107,1,6/2/2023,"Point ga bisa dipakai kak, mohon bantuannya ya, tulisannya verifikasi hp, padahal nomor sudah sesuai, tertera jadi nomor digunakan di akun lain, padahal cuma 1 akun, mohon solusi ya admin"
1334,3,35,Maya Nugroho,"6, 2",13341335,1,5/25/2023,Dana refund sampai sekarang belum dibalikin
1418,4,94,Ani Susanto,"2, 4",14181494,1,5/2/2023,"Apk parah banget asli, saat saya mau pesan tiket pesawat pas pembayaran perubahan harga jadi beda harga lagi dgn harga awal. Gk jelass apk ini Beda sama traveloka"
1650,6,91,Bambang Wijaya,"1, 2",16501691,1,4/11/2023,"Bli voucher hotel di deskripsi untuk 4 orng,pas mau payment tiba2 brubah cuma untuk 2 orng,, Di deskripsi ada privat pool nya,pas nelfon langsung ke pihak resort katanya ga ada privat pool.jangan tertipu sma harga murah.bener2 ga jelas ni aplikasi"
114,1,9,Dina Pratama,"2, 3",114519,5,7/3/2022,sangat menyenangkan ke dufan dengan annual pass
1333,3,87,Budi Setiawan,"3, 5",13335387,5,6/13/2022,Di dufan seru dan menyenangkan
1644,6,88,Fajar Hadiwijaya,"2, 6",16445688,5,6/7/2022,"gampang cara redeem vouchernya, petunjuk jelas, dan harga lebih murah"
1643,6,182,Siti Utami,"5, 4",164356182,5,6/3/2022,Seruuu bangeeet!
1332,3,35,Maya Nugroho,"6, 2",13325335,5,5/9/2022,"Saat pergi gak terlalu ramai, tapi tetep aja antrian untuk Ice Age dan Arung Jeram... rrruuuaaarr biasa 😁"
1636,6,56,Desi Putri,"1, 3",16365656,5,10/12/2023,Pengalaman Baru menarik untuk mengenalkan kehidupan di dalam laut kepada anak
115,1,135,Sinta Hermawan,"1, 5",11551135,5,8/10/2023,mantappppp
3163,1,150,Dina Susanto,"2, 6",316351150,5,6/15/2023,Harga nya sangat terjangkau utk 1tahun annualpass. Thanks Traveloka
1645,6,3,Fandi Wijaya,"6, 1",1645563,5,5/8/2023,"sangat rekomendasi untuk liburan, akses mudah. tempat nyaman"
1642,6,34,Bambang Putri,"3, 5",16425634,5,12/31/2022,Lumayan ramai tp anak happy
111,1,83,Sinta Nurhayati,"5, 5",1115183,5,10/4/2022,mempersingkat waktu dan memudahkan tanpa harus antri
1423,4,25,Agus Hartono,"6, 3",14235425,5,9/19/2022,"protokol kesehatan dijalankan dengan baik, sehingga kita tidak takut membawa anak2 kesana"
3165,1,126,Agus Santoso,"3, 6",316551126,5,9/5/2022,seru ngajak anak-anak kesini... bs berwisata edukasi... good job...
116,1,105,Siti Susanto,"2, 6",11651105,5,8/24/2022,Semua yang ada di sana sangat bagus :)
1111,1,77,Desi Wijaya,"3, 1",11115177,5,7/9/2022,"ok bangettt pokoknya, makasih Traveloka, Seaworld dan Ocean Dream"
3659,6,17,Fajar Wijaya,"1, 1",36595617,5,7/4/2022,tidak pernah mengecewakan kalau liburan pakai traveloka.
1644,6,10,Dina Susanto,"4, 5",16445610,5,6/28/2022,Seru anakku suka banget worth it apalagi ada pertunjukan lumba lumba sih yg buat worth it. Thank you
115,1,79,Arif Nugroho,"2, 3",1155179,5,6/12/2022,Redeem voucher yang mudah dan tempat yang bersih
3166,1,25,Agus Hartono,"6, 3",31665125,5,6/6/2022,"sudah beberapa kali kita kesini, sekarang semua tiket online... good"
1423,4,46,Dian Wijaya,"2, 2",14235446,5,5/24/2022,semuanya sesuai dengan foto dan sesuai deskripsi
1420,4,176,Ani Hartono,"2, 3",142054176,5,5/24/2022,semuanya sesuai dengan foto dan sesuai deskripsi
1553,5,21,Budi Santoso,"6, 1",15535521,5,5/14/2022,Sayangnya ga bisa masuk ke trowongannya krn sangat sangat penuh pengunjung
115,1,158,Maya Wijaya,"3, 4",11551158,5,5/14/2022,"perlu banyak variasi show lagi ya SeaWorld, agar pengunjung tidak bosan."
1417,4,74,Arif Purnama,"3, 2",14174474,4,8/7/2023,"bagus, hanya jalur pejalan kaki yang memutar cukup membuang waktu, sehingga kami tidak bisa lanjut ke wisata lainnya"
1111,1,98,Agus Hidayat,"3, 6",11114198,4,6/7/2022,"Bersih, koleksi cukup banyak, semoga bisa ditambah lagi jadi lebih bisa lama-lama di museum"
1646,6,197,Dian Sari,"6, 3",164646197,4,7/6/2023,"Sebenernya untuk pemesanan via applikasi, menurutku sangat worth it banget, kalian ga perlu cape cape antri buat beli tiketnya ( kalau yg beneran ga ada tiket). Nah, yg buat ku ngasi nilai rendahnya karna lumayan banyak wahana di dufan yang pas aku kesana banyak yg lgi di maintenance :(( jadi gabisa nyobain full ( dan ini yg aku pengen naikin bgt drj dulu jdi ya u know la rasanya kek gimana), tpi overall seru kok"
1640,6,19,Siti Purnama,"2, 1",16404619,4,5/19/2023,Seruuu 🥰🥰
114,1,89,Hadi Wijaya,"6, 4",1144189,4,1/8/2023,nunggunya 1 jam untuk 3 menit di wahana
1646,6,88,Fajar Hadiwijaya,"2, 6",16464688,4,9/10/2022,sedikit ada perubahan tapi suka
1638,6,194,Andi Putri,"4, 4",163836194,3,10/31/2022,"amit amit penuh bgy parah, ngantri kayak mau ngapain, kirain udah ngantri diluar dalemnya agak tenang, taunha yaallahhhh penuh bgt lewat aquarium yg kayak terowongan dempet2an bgt, gk ada jarak sama sekali, kayak lagi ngantri daging kurban harus diperhatikan lagi dengan jumlah pengunjunb, harus ditentukan jgn diterima2 aja kalau udah overload"
117,1,170,Andi Sari,"4, 6",11731170,3,12/7/2023,"Traveloka knp ya skarang. Saya mau cari tiket yahukimo -makassar, kok GK muncul. Tapi harganya ada"
1417,4,99,Maya Nugroho,"6, 1",14173499,3,9/8/2023,Sangat membantu dalam traveling dan mencari objek wisata
117,1,13,Hadi Kurniawan,"4, 3",1172113,2,8/24/2023,"Toilet,y saluran tuk pembersih,y ga berfungsi"
1215,2,16,Siti Utami,"1, 2",12152216,2,6/22/2023,Kok nggak bisa melakukan pembayaran yah? Padahal waktu pemesanan belum habis🥴
1652,6,195,Rudi Purnama,"2, 4",165226195,2,1/11/2023,😁😁😀
1641,6,94,Ani Susanto,"2, 4",16412694,2,4/30/2022,ko mo pembayaran malah masalah trs
114,1,183,Siti Nugroho,"4, 6",11421183,2,11/17/2023,Awalnya menyenangkan skrg mengecewakan..
1637,6,54,Andi Kurniawan,"4, 4",16372654,2,11/1/2023,"Pesan hotel untuk di Jakarta, berubah pikiran mau ganti hotel jadi ajuin refund, setelah refund mau pesan hotel lain harga hotel nya naik banyak.. Sampai gak masuk akal banget, kamar yang harusnya cuman 200an rb jadi di patok 400an rb..kapok banget deh pakai traveloka..auto uninstall...👎🏻👎🏻👎🏻"
3167,1,128,Bambang Utami,"3, 6",316721128,2,7/14/2023,bgus
1645,6,149,Dian Setiawan,"2, 4",164526149,2,5/20/2023,Knapa ya aplikasi ini berat banget sekarang di akses pas pencarian tiketnya bikin kesel ajak
119,1,178,Dewi Hidayat,"3, 2",11911178,1,11/30/2023,"Sangat merugikan customer, sudah pesan tiket di jauh hari tiba-tiba di cancel oleh pihak maskapai,udah itu refund juga tidak sesuai"
1111,1,138,Joko Hermawan,"4, 1",111111138,1,10/16/2023,"Kurang jelas aplikasi ini, mau revand sangat di persulit, ujung2nya duet kt di embatnta g di balikin, nyesel makenya, g bisa di percaya aplikasinya"
1553,5,163,Budi Susanto,"6, 3",155315163,1,11/26/2023,"Traveloka mencoba mainkan user agar kena denda, mengambil keuntungan dari denda karena tiba"" akun keluar setelah pesan tiket, dan alhasil sy pun kena denda"
1528,5,167,Fandi Hermawan,"3, 1",152815167,1,12/9/2023,"Sy berlangganan aplikasi ini lebih dari 2 Tahun.kami belanja tiket lewat aplikasi ini rata2 10 jtan.. per perjalanan sampai akun sy ke level diamond. Satu kali di tawarkan Pay later , sebenarnya tdk mau di ambil tapi kt coba .. Eh .. di tolak .. Eh...Blangsat , Brengsek... selama ini kami beli tiket Cash mau sampai di angka berapa.. Brengseknya saja , kalo memang ga bisa paylater.. jangan di tawarkan.. Dengan berat hati walaupun akun ini sudah diamond , Aplikasi & Akun ini sy hapus & buang."
1553,5,195,Rudi Purnama,"2, 4",155315195,1,12/8/2023,Dulu saya senang sekali menggunakan aplikasu ini karna dapat di percaya skrng udah berapa kali saya pesan penginapan kali mau checkin pasti harus nambah lagi dengan menyalahkan aplikasi katanya terlalu rendah ngasih harga emng aplikasinya sama corporate kerja sama tpi kok saling bersebrangan dalam menentukan harga..
1422,4,109,Ani Sari,"4, 5",142214109,1,10/30/2023,"Tampilan metode pembayaran yang baru menyusahkan, kembalikan tampilan yang lama. Garuda tidak bisa pilih kelas Y seperti dulu..."
111,1,55,Joko Sari,"6, 6",1111155,1,9/14/2023,"Pesan tiket ribet, sering keluar motif maskapai penuh, pdhl pakai aplikasi sblh bisa, & hrg naik tdk sesuai yg tertera diawal, setiap mw melakukan pemesanan hrg langsung berubah"
1212,2,67,Joko Pratama,"1, 3",12121267,1,8/11/2023,"refund ngga respon dari tanggal 5 Agustus 2023, dijawab sama customer service bot semua, mana tanggung jawab nya."
1519,5,127,Sinta Wijaya,"6, 4",151915127,1,5/13/2023,Sekarang gak bisa utk pesen tiket playground lg ya? Spt kidzania atau zoomoov?
114,1,180,Andi Susanto,"6, 5",11411180,1,4/22/2023,Ngebung terus padahal pake hp yang berbeda mau pesen tiket pulang gak bisa tolong diperbaiki untuk pemilihan rute terimakasih 🙏🏻
1642,6,149,Dian Setiawan,"2, 4",164256149,5,6/21/2022,"cocok untuk liburan keluarga, tidak disarankan anak tinggi di bawah 125cm dan bb yang blm mencukupi untuk wahana tertentu."
1649,6,87,Budi Setiawan,"3, 5",16495687,5,6/8/2022,"Di beberapa wahana yang memang menjadi favorit pengunjung, antriannya sangat panjang jadi rasanya waktu bermain di wahana dari jam 10 pagi ke jam 5 sore terasa sangat singkat. Baiknya kedepannya ada penambahan jam operational dan kebersihan toilet agar lebih ditingkatkan... Seluruh staff sangat ramah 👍🏻"
3169,1,171,Andi Santoso,"4, 3",316951171,5,5/23/2022,"Suka banget, wahananya seru-seru! Gak nyesel deh buat main ke Dufan!"
3166,1,74,Arif Purnama,"3, 2",31665174,5,5/21/2022,"Protokol kesehatan masih dijalankan dengan baik, kebersihan lingkungan juga masih terlihat terjaga."
1645,6,153,Budi Hartono,"5, 2",164556153,5,5/16/2022,penuh saat libur lebaran namun proses redeem sangat mudah.
1332,3,64,Fajar Utami,"5, 2",13325364,5,5/7/2022,seruuu next timeee kesini lagiii 🎠✨
118,1,63,Desi Putri,"2, 5",1185163,5,7/5/2023,liburan yang menyenangkan. meskipun high season tapi tidak berdesak2an...
1636,6,86,Lina Santoso,"4, 3",16365686,5,7/4/2023,"Memuaskan.. Memang kalau kesini enaknya seharian full..Lokasi lengkap, ada fasilitas makan juga.. Tempat wisata yg gratisnya ada..yang bayar juga ada. Enak pake tiket online, datang langsung masuk..Cuzz.. Next, perbanyak lagi pilihan tiketnya ya min 🥰✨ Love AncoL..Love Indonesia 🇲🇨"
1215,2,117,Wahyu Sari,"4, 2",121552117,5,5/5/2023,sangat bagus buat edukasi anak anak
1651,6,144,Sinta Rahayu,"6, 3",165156144,5,1/8/2023,untuk liburan yang sangat mengedukasi kepada anak-anak . thanks sea world
1335,3,4,Dina Utami,"6, 2",1335534,5,1/5/2023,kereen
113,1,62,Joko Sari,"6, 1",1135162,5,10/10/2022,Happy family di Seaworld Indonesia
1643,6,55,Joko Sari,"6, 6",16435655,5,9/6/2022,sangat cocok berlibur ajak anak
1526,5,85,Maya Susanto,"6, 5",15265585,5,7/7/2022,sangat asyik di sea world ancol hanya saja beberapa tempat belum buka karena sisa covid 2th lalu
1417,4,48,Maya Kusuma,"2, 3",14175448,5,7/4/2022,cukup menyenangkan untuk anak-anak...
3170,1,114,Ani Sari,"4, 3",317051114,5,6/20/2022,kerennn bangettt seruuu
1649,6,6,Arif Putri,"5, 2",1649466,4,8/14/2023,"Tappingnya mudah, hanya untuk penggunaan selanjutnya agak ribet dikit. Sayangnya untuk fast track ga bisa beli di traveloka , kalo bisa kan enak"
1636,6,7,Maya Sari,"5, 2",1636467,4,6/2/2022,untuk antre dikasih penutup ya kak. panas banget dan panjang soalnya
1651,6,134,Maya Septiani,"2, 4",165146134,4,5/17/2022,"untuk di hari ini sangat ramai pengunjung, dan ada beberapa permainan yg sedang diperbaiki. overall seru fasilitas lengkap tempat makan dan toilet memadai"
1645,6,90,Dina Saputra,"1, 2",16454690,4,5/6/2022,Lumayan dan seru...
1332,3,143,Agus Putri,"3, 3",133243143,4,1/28/2023,"di dalam sea world sebenarnya seru, namun karena masih situasi pandemi kolam sensori untuk menyentuh hewan sudah tidak boleh di lakukan lagi padahal utu salah satu experience nya. kemudian yang bikin kecewa adalah fasilitas di ancolnya menuju seaword. bus wira wiri gak dateng lamaa sekali, sehingga saya memutuskan untuk jalan kaki menuju seaworld"
1215,2,77,Desi Wijaya,"3, 1",12154277,4,6/12/2022,"cukup bagus tempatnya. hanya bila datang di hari libur nasional atau weekend terlalu sesak dan gerah. lebih baik berkunjung di hari biasa. dan akomodasi di dalam area Ancol sangat mengecewakan bagi pengunjung yang tidak membawa kendaraan pribadi. sangat sulit dijumpai bus wara wiri karena hanya ada 1 armada di tiap rute dan beroprasi di jam-jam tertentu, kereta wisata tidak beroperasi."
1424,4,16,Siti Utami,"1, 2",14243416,3,5/16/2022,"mau masuk seaworld harus antri berdesak-desakan lama sekali, kebersihan toilet minim, kotor sekali👎 pengaturan jumlah pengunjung masuk dan keluar harus diperbaiki, sehingga tdk menumpuk diluar apalagi masih pandemi covid.mau foto susah di dalem terlalu berjubel, jadi menyesal udh jauh-jauh dari sby lagi😮‍💨 saran aja yg mau ke ancol jangan pas hari libur, ga bisa menikmati."
1531,5,161,Lina Nugroho,"6, 5",153135161,3,11/30/2023,Mohon sediakan transaksi dengan rekening bsi
3162,1,73,Hadi Santoso,"6, 3",31623173,3,8/13/2023,jaringan jelek
115,1,3,Fandi Wijaya,"6, 1",115213,2,5/11/2022,"proses e-card petunjuknya tidak jelas dan petugas juga tidak jelasin saat saya beli di loket, hanya scan barcode saja, tapi tdk register e-card untuk 6 bulan"
111,1,23,Fajar Kusuma,"4, 1",1112123,2,10/23/2023,Kenapa saya selalu gagal dan ga bisa update tanggal lahir di akun saya???
111,1,151,Maya Hidayat,"2, 3",11121151,2,9/1/2023,"kalo mau kasih asuransi jgan automatic centang donk, kosongan aja, biar kita yang piliiihhh sindiri.. ini kok kaya menjebak, untung liat liat dlu sblum checkout. kalo ga melayang duit buat hal yg ga di rasa perlu... bbrapa rekan bnyak kejebak coy.."
1528,5,127,Sinta Wijaya,"6, 4",152825127,2,5/27/2021,Kenapa tertulis sesi habis...selalu saat log in begitu.. Walau sudah di uninstall.. Tetap begitu
1652,6,182,Siti Utami,"5, 4",165226182,2,11/27/2023,"Aplikasi yang menipu semua nya bohong, pake Bayer semua, di tipu sama aplikasi ini mengatas nama kan traveloka dasar penipu"
